episode,reward,victims_rescued,coverage_ratio,steps,total_loss,actor_loss,critic_loss,entropy
2042,195.11105749055395,4,0.26222223,205,,,,
2043,106.92865791636675,3,0.20888889,213,,,,
2044,242.28006715964466,5,0.29777777,201,,,,
2045,206.25608184018708,5,0.24444444,204,,,,
2046,34.70931595273623,2,0.12444445,215,,,,
2047,108.9446189899635,4,0.16444445,210,,,,
2048,174.57266615418357,3,0.30666667,210,,,,
2049,314.2950057088801,5,0.40888888,201,,,,
2050,126.36505858592001,3,0.16,205,,,,
2051,106.05932308367234,2,0.18666667,209,,,,
2052,183.65922482521873,5,0.23111111,207,,,,
2053,256.32321063524296,5,0.32444444,203,,,,
2054,172.1469774183546,5,0.2488889,213,,,,
2055,188.99465531142107,4,0.26222223,207,,,,
2056,163.913178191126,2,0.26666668,207,,,,
2057,192.62700424717218,5,0.2888889,213,,,,
2058,299.86943414656895,6,0.32,198,,,,
2059,223.9475350091557,7,0.29333332,209,,,,
2060,167.21747708872815,3,0.24,205,,,,
2061,308.68091283131537,6,0.36,199,,,,
2062,116.65005517822858,3,0.21777777,213,,,,
2063,50.834834427524434,3,0.13333334,214,,,,
2064,172.47725288626455,3,0.23111111,203,,,,
2065,169.05443037082372,4,0.2711111,212,,,,
2066,236.4701530324922,6,0.30222222,206,,,,
2067,271.9550792269996,4,0.36888888,200,,,,
2068,219.22926300693118,4,0.31555554,206,,,,
2069,200.35340218461832,5,0.23111111,206,,,,
2070,249.02965941535606,5,0.2888889,202,,,,
2071,83.89538439603656,3,0.13333334,209,,,,
2072,166.03701201202284,3,0.25777778,207,,,,
2073,177.42994419600402,4,0.23555556,206,,,,
2074,126.95247366922204,3,0.19111112,211,,,,
2075,190.21857995200455,6,0.23555556,206,,,,
2076,214.91367786809374,5,0.28444445,208,,,,
2077,322.3561389453276,7,0.35555556,200,,,,
2078,195.93452318464108,6,0.2488889,208,,,,
2079,98.50102853489398,3,0.19555555,213,,,,
2080,164.85034542113775,4,0.27555555,210,,,,
2081,208.17856231666917,4,0.29333332,206,,,,
2082,163.56201701451758,4,0.23111111,206,,,,
2083,347.1018891593115,9,0.38222224,204,,,,
2084,163.5048089235564,3,0.2488889,207,,,,
2085,134.14751764582695,3,0.19555555,207,,,,
2086,215.49801411142244,4,0.2711111,200,,,,
2087,173.57676689660886,4,0.26222223,208,,,,
2088,147.51437377556127,4,0.23111111,210,,,,
2089,223.41198572990942,4,0.2888889,203,,,,
2090,128.93947418733381,2,0.18666667,204,,,,
2091,183.13946344136852,3,0.23111111,201,,,,
2092,227.8425641534493,5,0.29333332,204,,,,
2093,219.84790859634603,5,0.26222223,204,,,,
2094,89.05629488400456,3,0.16,212,,,,
2095,207.08404763926626,4,0.30222222,206,,,,
2096,176.69911084652247,3,0.22666667,201,,,,
2097,241.98033851237543,4,0.28,199,,,,
2098,113.03422374021545,4,0.26666668,217,,,,
2099,138.20860478080908,4,0.22666667,213,,,,
2100,297.86026811131364,7,0.33333334,200,,,,
2101,155.186922709195,2,0.23555556,205,,,,
2102,101.42282947548668,4,0.2488889,219,,,,
2103,279.11017000753134,5,0.36,202,,,,
2104,181.22170455104492,5,0.24444444,209,,,,
2105,102.12278073473537,3,0.20444444,211,,,,
2106,193.18550734262286,3,0.24,199,,,,
2107,252.23022333837605,6,0.29777777,202,,,,
2108,236.05466822173446,5,0.28444445,204,,,,
2109,96.15873970650176,2,0.21333334,211,,,,
2110,200.30502475096046,2,0.29333332,202,,,,
2111,114.90187287487844,3,0.20444444,212,,,,
2112,230.24777443513543,5,0.29777777,205,,,,
2113,80.49995192428793,2,0.19111112,213,,,,
2114,168.32234244959346,4,0.23555556,206,,,,
2115,204.83187831053226,3,0.2888889,204,,,,
2116,61.95835190976301,2,0.15111111,211,,,,
2117,217.06052391238578,4,0.30222222,207,,,,
2118,189.75702376771042,4,0.23555556,206,,,,
2119,111.37269390086024,3,0.2,212,,,,
2120,205.00618583286402,7,0.25777778,211,,,,
2121,129.80038812535255,3,0.20888889,209,,,,
2122,109.69238514812447,2,0.17333333,206,,,,
2123,149.03597456693802,4,0.24444444,210,,,,
2124,213.473423784223,3,0.29333332,203,,,,
2125,130.30069623301975,4,0.2711111,218,,,,
2126,165.30644834995553,4,0.19111112,202,,,,
2127,231.58836623448636,6,0.28,208,,,,
2128,198.13699954451155,4,0.27555555,206,,,,
2129,128.23278242967726,2,0.25777778,212,,,,
2130,155.15401010442724,5,0.16888888,205,,,,
2131,188.08935332910946,5,0.23111111,205,,,,
2132,109.92117367900981,4,0.2,213,,,,
2133,89.26768772211724,2,0.15111111,209,,,,
2134,142.7375920124022,3,0.18222222,207,,,,
2135,155.687511839948,3,0.2488889,207,,,,
2136,152.09671378714603,3,0.18222222,202,,,,
2137,75.74844279155667,2,0.12,208,,,,
2138,168.69952816536656,4,0.23111111,207,,,,
2139,100.85535580282354,3,0.14666666,208,,,,
2140,120.34754578434186,1,0.20888889,208,,,,
2141,127.86667640049745,3,0.23111111,209,,,,
2142,183.36564149555238,4,0.23111111,206,,,,
2143,90.97286885222746,3,0.18666667,214,,,,
2144,191.83871958128694,3,0.28444445,207,,,,
2145,165.97493979641573,3,0.23111111,206,,,,
2146,89.10621493851782,1,0.17777778,207,,,,
2147,244.85401335038335,5,0.30666667,203,,,,
2148,214.48156362793193,5,0.29333332,210,,,,
2149,120.12697485469542,2,0.2,209,,,,
2150,141.71439476745527,2,0.2711111,211,,,,
2151,81.77051944040797,1,0.16444445,209,,,,
2152,124.1061875634367,3,0.19111112,209,,,,
2153,197.19285609175355,3,0.29333332,205,,,,
2154,172.86469134002218,3,0.28444445,209,,,,
2155,133.0679677039078,2,0.2488889,210,,,,
2156,164.00434529590362,2,0.25777778,206,,,,
2157,275.4200091161515,6,0.30666667,200,,,,
2158,146.36726270452206,3,0.22666667,208,,,,
2159,187.5473811447627,4,0.30666667,211,,,,
2160,268.3813515029725,6,0.34666666,206,,,,
2161,270.8024863921217,5,0.29777777,198,,,,
2162,145.31858281991472,3,0.21777777,207,,,,
2163,169.59086106972177,3,0.31111112,211,,,,
2164,202.91560991162356,4,0.28444445,207,,,,
2165,205.42238527060672,4,0.29333332,206,,,,
2166,248.606906713148,5,0.30222222,203,,,,
2167,144.62691604714718,5,0.16444445,209,,,,
2168,258.7078216427362,4,0.38222224,207,,,,
2169,141.05678132131496,3,0.22222222,207,,,,
2170,128.7142989793339,3,0.22222222,209,,,,
2171,313.5458949863317,7,0.32444444,199,,,,
2172,159.3317141474963,3,0.21777777,204,,,,
2173,164.6836577191189,4,0.22222222,206,,,,
2174,168.74985285358724,3,0.23555556,205,,,,
2175,171.10940831452913,4,0.20444444,203,,,,
2176,92.76838184702001,3,0.17333333,212,,,,
2177,143.30638428938457,2,0.26666668,210,,,,
2178,206.83150507948662,5,0.2711111,207,,,,
2179,103.34427207208073,2,0.21777777,212,,,,
2180,248.28442107929723,5,0.32444444,205,,,,
2181,114.6072052306246,3,0.2488889,214,,,,
2182,273.8500146610256,7,0.32,205,,,,
2183,198.5745725222293,4,0.27555555,208,,,,
2184,92.79154449337004,2,0.23111111,214,,,,
2185,206.56398751113684,4,0.30222222,207,,,,
2186,82.91487443636164,3,0.15555556,214,,,,
2187,177.66340830821383,2,0.31555554,209,,,,
2188,40.41867204419973,3,0.17777778,223,,,,
2189,276.728236970453,5,0.3422222,200,,,,
2190,172.7397318715559,3,0.25777778,207,,,,
2191,247.20567854121634,4,0.3422222,205,,,,
2192,249.6627565240655,5,0.28444445,201,,,,
2193,182.80645456510263,3,0.24444444,203,,,,
2194,165.10185974867676,4,0.20444444,204,,,,
2195,90.10550786471758,3,0.20888889,215,,,,
2196,179.59044582542285,4,0.24444444,204,,,,
2197,209.64853610156848,4,0.3288889,209,,,,
2198,59.22387520790102,2,0.17333333,214,,,,
2199,201.51528987003022,4,0.23111111,200,,,,
2200,274.73149042075545,6,0.37333333,207,,,,
2201,153.3792858102833,3,0.22666667,207,,,,
2202,256.9412846645825,5,0.33333334,205,,,,
2203,151.15018398283584,4,0.2488889,211,,,,
2204,154.6514184302362,3,0.26666668,210,,,,
2205,246.0735044277328,5,0.25333333,197,,,,
2206,208.27848160034168,4,0.33333334,212,,,,
2207,163.5258911987377,5,0.20888889,206,,,,
2208,198.55482423970182,4,0.26666668,203,,,,
2209,137.4325466283605,2,0.24,210,,,,
2210,146.76802119153268,4,0.22222222,210,,,,
2211,189.0591337878045,6,0.21333334,206,,,,
2212,225.53467491993078,4,0.3288889,208,,,,
2213,229.1658534629042,4,0.29333332,201,,,,
2214,299.62604475016633,6,0.36,204,,,,
2215,104.33498331535202,3,0.26666668,220,,,,
2216,192.52059153050664,4,0.2488889,206,,,,
2217,145.55122442699593,3,0.23111111,209,,,,
2218,216.49487008481725,5,0.2488889,203,,,,
2219,130.2532197573303,3,0.23555556,213,,,,
2220,198.23808776417593,4,0.24444444,201,,,,
2221,200.67524707969656,5,0.2888889,212,,,,
2222,188.28747869080087,5,0.23111111,204,,,,
2223,145.94224512871048,2,0.21777777,204,,,,
2224,185.9301180161866,4,0.22222222,202,,,,
2225,163.22667050077328,4,0.23555556,208,,,,
2226,123.79245477373067,3,0.16,204,,,,
2227,84.18707676230345,1,0.21333334,211,,,,
2228,186.7811901686397,4,0.26222223,207,,,,
2229,218.33735065170376,4,0.29777777,206,,,,
2230,132.53340931123512,3,0.21777777,209,,,,
2231,274.84730291441434,5,0.34666666,201,,,,
2232,244.82712065211933,4,0.30222222,201,,,,
2233,221.70905795489352,6,0.2888889,208,,,,
2234,152.42215523051544,3,0.28,209,,,,
2235,194.75854808399407,5,0.25777778,207,,,,
2236,235.3265160683401,4,0.29777777,204,,,,
2237,207.74026564216467,5,0.24444444,202,,,,
2238,170.71313495947663,4,0.25333333,210,,,,
2239,219.21603365439947,6,0.2888889,208,,,,
2240,145.95463498055338,4,0.25777778,212,,,,
2241,160.1346955080806,4,0.2488889,209,,,,
2242,181.44872457583588,3,0.2488889,203,,,,
2243,177.30987301107905,3,0.23111111,201,,,,
2244,136.9804696421391,2,0.23555556,209,,,,
2245,136.11676469579962,4,0.17333333,206,,,,
2246,296.790835395506,7,0.32444444,200,,,,
2247,142.1830573474457,3,0.22666667,207,,,,
2248,222.1857775252255,5,0.27555555,205,,,,
2249,195.24374220923738,4,0.22222222,201,,,,
2250,294.6166574449534,7,0.3422222,204,,,,
2251,32.51472424664355,2,0.17333333,218,,,,
2252,202.90712241021356,4,0.2488889,202,,,,
2253,117.96609437839727,2,0.23111111,210,,,,
2254,245.54974403213075,5,0.33777776,206,,,,
2255,144.34026959112487,5,0.2711111,217,,,,
2256,94.36591985841915,2,0.23111111,214,,,,
2257,57.39365733082079,3,0.16888888,217,,,,
2258,-111.37203640393244,2,0.12,236,,,,
2259,190.78609526135386,3,0.2711111,204,,,,
2260,207.66345912987134,4,0.24,202,,,,
2261,121.1615197964338,3,0.19555555,208,,,,
2262,185.55866554573578,5,0.28,210,,,,
2263,159.82249359067026,2,0.2488889,206,,,,
2264,163.81505014048003,4,0.26222223,211,,,,
2265,47.91432098949625,3,0.14666666,215,,,,
2266,98.38282269806214,3,0.18666667,213,,,,
2267,131.40691050780927,3,0.18666667,207,,,,
2268,153.98823507502848,3,0.23555556,207,,,,
2269,-36.67397974298866,3,0.21333334,236,,,,
2270,164.85373050686434,3,0.2488889,207,,,,
2271,134.36275726120903,3,0.19111112,208,,,,
2272,112.47398711578266,3,0.26222223,218,,,,
2273,149.13960523605635,4,0.26666668,214,,,,
2274,183.23155544694944,4,0.22666667,207,,,,
2275,221.98476324782985,6,0.2711111,205,,,,
2276,200.23399634047033,6,0.26222223,210,,,,
2277,180.23729405803536,3,0.2888889,209,,,,
2278,205.32188658090644,4,0.25333333,202,,,,
2279,159.07121372619508,2,0.24,206,,,,
2280,202.2417154610949,5,0.2711111,207,,,,
2281,52.82890609897284,3,0.12888889,215,,,,
2282,199.32763127238124,5,0.27555555,206,,,,
2283,197.31013225742768,4,0.22666667,200,,,,
2284,136.51424336751532,3,0.27555555,211,,,,
2285,76.70847372260583,3,0.18222222,216,,,,
2286,173.7079842558412,4,0.25333333,208,,,,
2287,125.09762499795318,3,0.21333334,211,,,,
2288,52.58635343700457,2,0.17333333,215,,,,
2289,206.537845322453,2,0.3288889,204,,,,
2290,87.64737872042028,3,0.2,217,,,,
2291,262.5947228975502,4,0.36888888,203,,,,
2292,176.251927258467,3,0.24444444,205,,,,
2293,143.4746787196008,3,0.19555555,205,,,,
2294,175.89260023673654,4,0.23555556,206,,,,
2295,282.71796779069575,7,0.27555555,199,,,,
2296,144.20126196792836,2,0.25333333,209,,,,
2297,233.01593162313893,5,0.26222223,202,,,,
2298,204.763040315479,4,0.23111111,201,,,,
2299,181.67888958559064,5,0.26222223,207,,,,
2300,235.23345860539123,4,0.3511111,206,,,,
2301,214.28131755377902,4,0.25777778,202,,,,
2302,189.78480351757923,3,0.26666668,204,,,,
2303,210.80458818201575,6,0.2888889,210,,,,
2304,205.15089719671155,4,0.2888889,207,,,,
2305,283.34526536423624,6,0.34666666,203,,,,
2306,65.82940176915201,4,0.16888888,220,,,,
2307,167.73491543955564,3,0.23555556,206,,,,
2308,239.64296266066665,4,0.2888889,201,,,,
2309,167.08014243403704,2,0.28444445,207,,,,
2310,84.69196706163869,3,0.15555556,212,,,,
2311,219.68587059145085,6,0.2488889,207,,,,
2312,170.46609610211615,3,0.22222222,203,,,,
2313,64.39520500846467,3,0.13333334,214,,,,
2314,192.2805555815622,4,0.25777778,205,,,,
2315,295.6603773284964,6,0.36444443,204,,,,
2316,151.96057986351212,4,0.20444444,207,,,,
2317,179.00278449903047,3,0.26666668,203,,,,
2318,139.30813264974765,3,0.20888889,207,,,,
2319,177.34979483256814,3,0.27555555,208,,,,
2320,233.27324924205055,6,0.2711111,206,,,,
2321,223.51243678792278,4,0.31555554,205,,,,
2322,72.21061035176963,3,0.13777778,211,,,,
2323,154.81657359073736,3,0.23111111,209,,,,
2324,108.42035873955581,3,0.17777778,209,,,,
2325,281.64905801546223,6,0.33333334,203,,,,
2326,210.67448740308944,5,0.29777777,209,,,,
2327,219.91188739159168,4,0.28,202,,,,
2328,179.62076083509962,5,0.26666668,209,,,,
2329,167.33850073992784,5,0.24444444,213,,,,
2330,196.27248183983411,5,0.27555555,210,,,,
2331,220.27442075459206,4,0.28444445,202,,,,
2332,40.99224525529401,2,0.15111111,216,,,,
2333,244.95467447512004,5,0.28444445,204,,,,
2334,223.07731442910526,5,0.29333332,207,,,,
2335,230.99365139585737,4,0.31555554,206,,,,
2336,228.47688179547401,7,0.3288889,214,,,,
2337,58.551324582488796,2,0.18666667,214,,,,
2338,283.672032427035,6,0.33333334,202,,,,
2339,78.20924164103978,3,0.17777778,215,,,,
2340,156.70580158226016,4,0.26666668,213,,,,
2341,201.38856392716923,4,0.25777778,205,,,,
2342,171.10873051481437,4,0.24444444,206,,,,
2343,116.22992011061127,3,0.21777777,213,,,,
2344,299.37518264956105,6,0.36444443,203,,,,
2345,151.97960609198014,4,0.20888889,206,,,,
2346,114.57994561065914,3,0.18222222,209,,,,
2347,132.81862451285284,2,0.24444444,208,,,,
2348,220.053160676841,4,0.32444444,206,,,,
2349,177.71215774019902,3,0.25333333,204,,,,
2350,252.6730874639017,5,0.29777777,200,,,,
2351,130.52396748113125,3,0.17333333,206,,,,
2352,104.24463648134346,3,0.16,209,,,,
2353,138.36120632121924,3,0.21777777,209,,,,
2354,156.84463345594628,3,0.25777778,208,,,,
2355,239.86775089513642,5,0.2888889,203,,,,
2356,65.98254487648039,3,0.17333333,216,,,,
2357,184.59937201222633,4,0.28444445,210,,,,
2358,180.8269455000743,3,0.22222222,200,,,,
2359,129.73295510555852,2,0.23111111,209,,,,
2360,145.47588119829706,5,0.22222222,210,,,,
2361,198.84834394730075,5,0.28,209,,,,
2362,211.45970495137743,3,0.27555555,203,,,,
2363,267.08409082894946,5,0.32,202,,,,
2364,221.60615770415606,6,0.27555555,206,,,,
2365,240.83390761624588,4,0.30222222,202,,,,
2366,294.3315625590461,7,0.3422222,203,,,,
2367,220.2628387465735,4,0.2888889,204,,,,
2368,248.30336428310036,7,0.29333332,207,,,,
2369,126.97361289982587,3,0.30666667,214,,,,
2370,195.3308136419685,4,0.2888889,206,,,,
2371,293.3422992104798,6,0.3511111,202,,,,
2372,244.98166444688238,5,0.3422222,205,,,,
2373,231.21516675764326,7,0.25777778,205,,,,
2374,158.03627090741725,3,0.21777777,204,,,,
2375,197.55612209364654,4,0.29777777,208,,,,
2376,127.629229336599,3,0.21333334,209,,,,
2377,278.28857934452896,8,0.33333334,207,,,,
2378,207.41862840946447,3,0.32,208,,,,
2379,159.47812407040243,4,0.2711111,212,,,,
2380,222.08857752062022,4,0.31111112,205,,,,
2381,133.3320498104219,1,0.22666667,204,,,,
2382,172.4331811053029,3,0.28,208,,,,
2383,145.95291801176137,4,0.25333333,211,,,,
2384,127.24736779066303,3,0.20444444,209,,,,
2385,192.34226967759452,3,0.28444445,205,,,,
2386,42.83390302650268,2,0.14666666,216,,,,
2387,185.3424549650849,4,0.2711111,208,,,,
2388,127.8195502467643,2,0.22666667,206,,,,
2389,276.42723599458856,6,0.31555554,200,,,,
2390,212.38793600896472,4,0.29333332,206,,,,
2391,151.1758009048183,3,0.22222222,206,,,,
2392,211.02326277558612,4,0.30222222,205,,,,
2393,275.7096404199094,5,0.30666667,198,,,,
2394,241.78515024577823,5,0.3288889,206,,,,
2395,223.25570656992193,4,0.31111112,204,,,,
2396,135.57868245934762,4,0.22666667,214,,,,
2397,153.00506234103662,4,0.21777777,210,,,,
2398,145.36424254006275,3,0.23555556,209,,,,
2399,210.91287844359013,3,0.28444445,203,,,,
2400,228.48672105171792,4,0.30222222,204,,,,
2401,243.234452400053,6,0.31111112,204,,,,
2402,227.80409092731608,4,0.31111112,205,,,,
2403,183.40095576134263,4,0.23111111,204,,,,
2404,216.55743753401447,4,0.31111112,208,,,,
2405,272.20211918559636,6,0.29333332,201,,,,
2406,122.44692421001982,2,0.22222222,206,,,,
2407,99.52071371178127,3,0.21333334,213,,,,
2408,214.67278944318267,4,0.31555554,206,,,,
2409,188.1414914307898,3,0.2888889,208,,,,
2410,205.91017820073563,5,0.26222223,204,,,,
2411,152.9259802064667,3,0.22222222,207,,,,
2412,172.52870222308573,2,0.34666666,211,,,,
2413,102.4336828553716,2,0.2488889,217,,,,
2414,123.71787988848577,3,0.17777778,208,,,,
2415,288.44105439329667,6,0.3288889,201,,,,
2416,309.8248143771496,8,0.29777777,200,,,,
2417,131.7905152670639,3,0.22666667,214,,,,
2418,121.57111263219043,2,0.23555556,210,,,,
2419,216.77206299273635,4,0.30222222,206,,,,
2420,163.63761635586584,2,0.25333333,206,,,,
2421,134.75434392336825,3,0.19555555,206,,,,
2422,78.68091183923121,2,0.2,213,,,,
2423,344.7915463276887,7,0.41777778,204,,,,
2424,218.7512567063298,5,0.2888889,208,,,,
2425,190.45127879439497,3,0.28,204,,,,
2426,179.65472810596597,4,0.21333334,201,,,,
2427,272.9473535558928,5,0.3288889,201,,,,
2428,206.98578740644012,4,0.31555554,209,,,,
2429,121.3853104788276,2,0.24,211,,,,
2430,74.77604005239854,2,0.14666666,209,,,,
2431,155.81347444911128,2,0.2711111,207,,,,
2432,122.34060162694864,4,0.20444444,211,,,,
2433,208.84185610908781,6,0.24444444,206,,,,
2434,135.8447471842187,3,0.21777777,208,,,,
2435,145.45955953483042,5,0.23555556,215,,,,
2436,300.00792260230446,6,0.36,201,,,,
2437,239.17897892710255,6,0.31111112,207,,,,
2438,204.50146560036677,3,0.26666668,200,,,,
2439,250.74592617940252,5,0.2888889,199,,,,
2440,155.65462428173845,4,0.21777777,208,,,,
2441,168.10429104038684,2,0.34666666,214,,,,
2442,152.26977707299366,5,0.22666667,211,,,,
2443,251.27707945335837,5,0.31555554,203,,,,
2444,231.8962659169683,5,0.29777777,206,,,,
2445,170.28544498677365,2,0.26222223,203,,,,
2446,215.1649349183388,4,0.30222222,206,,,,
2447,272.2322801205166,7,0.29777777,205,,,,
2448,151.4600031253451,3,0.22222222,207,,,,
2449,186.50386701034793,4,0.20444444,200,,,,
2450,189.259072593369,4,0.2888889,206,,,,
2451,195.6680960371957,4,0.30666667,211,,,,
2452,157.29161571811153,3,0.24,208,,,,
2453,206.21627888452707,5,0.25777778,205,,,,
2454,189.6705516471745,4,0.31111112,212,,,,
2455,216.28454715712672,3,0.31555554,203,,,,
2456,147.77620834439205,4,0.26666668,212,,,,
2457,168.3028076375446,4,0.24444444,211,,,,
2458,237.67435534530046,5,0.29777777,204,,,,
2459,71.13923248631811,3,0.20888889,218,,,,
2460,317.0917217400706,6,0.3911111,202,,,,
2461,105.5942850023491,2,0.20444444,209,,,,
2462,214.68234333946768,6,0.24,205,,,,
2463,106.26784715379003,3,0.16888888,209,,,,
2464,244.53135233968823,3,0.35555556,203,,,,
2465,100.50563373494529,4,0.24,220,,,,
2466,132.28021770741157,3,0.21333334,209,,,,
2467,181.7162153177215,6,0.2888889,214,,,,
2468,242.3934884046051,5,0.2711111,201,,,,
2469,86.60091864780429,3,0.17333333,211,,,,
2470,218.75792690891845,4,0.29333332,204,,,,
2471,251.44104582680455,3,0.3911111,207,,,,
2472,338.59421015818276,8,0.38666666,203,,,,
2473,240.13516297725553,6,0.24444444,199,,,,
2474,214.75828019181216,5,0.31555554,208,,,,
2475,219.0253835508727,5,0.30666667,209,,,,
2476,163.7684890306314,4,0.21777777,205,,,,
2477,136.69370490144456,3,0.2488889,211,,,,
2478,175.46400748582647,3,0.28,207,,,,
2479,130.90737680765307,2,0.18222222,205,,,,
2480,163.33153036543365,4,0.27555555,211,,,,
2481,80.71048508280187,4,0.17777778,215,,,,
2482,255.14643069841725,4,0.32,200,,,,
2483,122.52625223996192,2,0.19111112,207,,,,
2484,64.72003752124455,3,0.18222222,217,,,,
2485,188.96198081391356,3,0.24444444,199,,,,
2486,79.14916323388934,2,0.19555555,213,,,,
2487,104.92398801235511,2,0.22222222,211,,,,
2488,197.8928834416368,3,0.2711111,203,,,,
2489,105.74711062959321,2,0.27555555,218,,,,
2490,267.79918397193586,5,0.29777777,198,,,,
2491,290.0905428981066,6,0.33333334,200,,,,
2492,297.88869816081655,6,0.34666666,200,,,,
2493,251.7012639517559,5,0.31555554,205,,,,
2494,132.77833813107088,3,0.20444444,209,,,,
2495,232.94960246816146,5,0.26666668,199,,,,
2496,280.0809141944031,6,0.3422222,202,,,,
2497,251.90726060639452,6,0.3422222,208,,,,
2498,331.22771163381606,6,0.3911111,200,,,,
2499,193.08907872271138,6,0.23555556,210,,,,
2500,164.78898223057118,3,0.23555556,206,,,,
2501,226.9100905117853,5,0.28444445,204,,,,
2502,203.53702218761302,3,0.3288889,208,,,,
2503,312.35240909873437,7,0.31111112,197,,,,
2504,242.04620236552762,4,0.33777776,205,,,,
2505,155.74434892687628,2,0.28444445,209,,,,
2506,137.07439748789994,2,0.18666667,201,,,,
2507,198.09152917166418,4,0.28444445,206,,,,
2508,169.5930438990149,7,0.29333332,218,,,,
2509,117.85861604971632,5,0.23555556,218,,,,
2510,245.34792987156038,5,0.2711111,201,,,,
2511,178.65214833532045,4,0.2711111,210,,,,
2512,125.19555099619721,3,0.16444445,206,,,,
2513,194.07452212923937,5,0.25777778,208,,,,
2514,200.4250588121309,3,0.26666668,201,,,,
2515,155.1418158878067,4,0.28444445,212,,,,
2516,114.3163318663051,4,0.21777777,213,,,,
2517,184.30341663719565,4,0.26222223,206,,,,
2518,189.1660372515367,5,0.31111112,212,,,,
2519,142.89108340495108,4,0.24,213,,,,
2520,221.1989951126734,5,0.26222223,203,,,,
2521,65.55938684148417,3,0.15111111,212,,,,
2522,291.4614286129044,7,0.3422222,204,,,,
2523,292.74884851192826,6,0.3511111,202,,,,
2524,145.14379816218937,3,0.22222222,208,,,,
2525,126.93277728087585,3,0.23111111,214,,,,
2526,247.7222049686236,5,0.30666667,201,,,,
2527,103.73355626005015,3,0.24,217,,,,
2528,200.04609950960884,4,0.29777777,208,,,,
2529,198.70651048322165,3,0.27555555,202,,,,
2530,177.49170639237195,3,0.28444445,209,,,,
2531,165.30973485699417,4,0.28444445,211,,,,
2532,241.7824909431285,5,0.28,201,,,,
2533,246.5775684898543,6,0.29333332,204,,,,
2534,81.55467581440283,3,0.17333333,213,,,,
2535,105.79215754371275,3,0.19111112,210,,,,
2536,211.31793215314607,4,0.27555555,204,,,,
2537,307.4871406878182,6,0.34666666,199,,,,
2538,211.36868284632664,5,0.26666668,207,,,,
2539,165.98050198852434,4,0.21333334,204,,,,
2540,248.97946781883792,6,0.26666668,201,,,,
2541,198.20182178494645,3,0.30666667,206,,,,
2542,211.70464775689632,4,0.2888889,206,,,,
2543,342.33688688652,7,0.38222224,199,,,,
2544,117.29229298296451,4,0.26222223,217,,,,
2545,102.42608736704676,2,0.2,208,,,,
2546,192.11768616686743,2,0.34666666,207,,,,
2547,145.2443276310325,4,0.21333334,210,,,,
2548,121.07947822529663,4,0.21333334,212,,,,
2549,67.33280030233443,3,0.20888889,217,,,,
2550,227.08345371557454,5,0.30222222,207,,,,
2551,206.68196558993014,6,0.23555556,206,,,,
2552,137.69007656300477,3,0.2,207,,,,
2553,56.46467521703374,2,0.19111112,219,,,,
2554,82.61880921525801,2,0.18222222,214,,,,
2555,-10.376317441502755,2,0.10222222,220,,,,
2556,217.66319638303483,5,0.25333333,203,,,,
2557,185.13779991156918,5,0.2711111,211,,,,
2558,218.76860417104967,5,0.28444445,207,,,,
2559,109.04463042848593,2,0.22222222,210,,,,
2560,138.84361949916698,3,0.20888889,211,,,,
2561,185.24336446096964,4,0.2711111,208,,,,
2562,228.68650597947553,5,0.3422222,209,,,,
2563,104.7117017377438,2,0.16444445,210,,,,
2564,187.94279722785174,4,0.23111111,203,,,,
2565,219.851173252634,6,0.2711111,206,,,,
2566,92.36545433513417,3,0.13777778,209,,,,
2567,237.9236015542796,5,0.2711111,200,,,,
2568,180.491589159427,3,0.23111111,201,,,,
2569,136.79865486773744,4,0.22666667,212,,,,
2570,66.91323615167074,2,0.15111111,210,,,,
2571,193.10229269643182,4,0.24444444,204,,,,
2572,321.52080958472885,7,0.35555556,201,,,,
2573,164.18569495622705,4,0.26666668,211,,,,
2574,146.6931203697229,4,0.22666667,210,,,,
2575,284.4323064573347,6,0.35555556,203,,,,
2576,238.340294232851,5,0.30666667,206,,,,
2577,172.64830480422972,5,0.24,209,,,,
2578,63.90847138645517,3,0.16888888,215,,,,
2579,236.48342002323693,4,0.27555555,200,,,,
2580,203.82978040678904,3,0.28444445,205,,,,
2581,185.61699184184474,4,0.2711111,208,,,,
2582,117.84488811468249,2,0.27555555,218,,,,
2583,243.62995746978933,5,0.3511111,205,,,,
2584,112.74049451748692,3,0.19111112,211,,,,
2585,190.2118564683944,4,0.2488889,204,,,,
2586,277.18558465055276,4,0.36888888,203,,,,
2587,220.97177436753913,4,0.2711111,200,,,,
2588,172.95578759143075,5,0.2711111,209,,,,
2589,201.80316061364863,4,0.29333332,205,,,,
2590,125.13998761191812,2,0.23555556,211,,,,
2591,235.702663218357,4,0.29777777,203,,,,
2592,75.58168420408703,2,0.21777777,218,,,,
2593,204.21446001557086,3,0.31111112,206,,,,
2594,151.0046742079214,4,0.2,203,,,,
2595,234.6205484493607,5,0.31555554,205,,,,
2596,215.3859609150625,4,0.32,207,,,,
2597,162.49685193766425,3,0.23555556,206,,,,
2598,236.4459659236868,6,0.30222222,205,,,,
2599,200.82662308697462,4,0.22666667,199,,,,
2600,216.0608378880868,3,0.32,205,,,,
2601,203.86866157071248,5,0.26222223,207,,,,
2602,193.04586988169405,5,0.24444444,205,,,,
2603,163.32207666776924,3,0.33333334,212,,,,
