episode,reward,victims_rescued,coverage_ratio
3218,-67.02534120701517,1,0.11111111
3219,-50.90006542964051,4,0.09777778
3220,-52.79196634054492,3,0.11111111
3221,-21.31012131761752,5,0.13333334
3222,-53.771496788297796,2,0.093333334
3223,-43.10692600498712,3,0.13777778
3224,-59.35813987540775,2,0.15555556
3225,-38.50534906806279,4,0.12888889
3226,-41.649727208615225,4,0.08444444
3227,-73.70785678469181,1,0.075555556
3228,-18.485136491057023,5,0.14222223
3229,-67.50391053930866,1,0.10666667
3230,-54.572842518814646,2,0.115555555
3231,-53.27563133937384,3,0.14222223
3232,-35.49528561127303,4,0.15111111
3233,-64.32619768095256,2,0.09777778
3234,-71.06802834015745,1,0.12
3235,-59.11518599462333,2,0.13333334
3236,-38.97430528811751,4,0.12888889
3237,-80.17290188305864,1,0.06666667
3238,-59.06600184257116,2,0.12888889
3239,-66.84513861345833,3,0.12
3240,-64.12889105030256,2,0.12444445
3241,-63.70726442160401,2,0.06666667
3242,-28.407512163809336,5,0.13333334
3243,-52.102858716478934,2,0.14222223
3244,-48.0272153886588,3,0.12888889
3245,-53.33265617575903,2,0.09777778
3246,-46.2626499458558,3,0.10222222
3247,-61.02071867781434,2,0.08888889
3248,-91.65774967064259,2,0.057777777
3249,-46.60119182780422,3,0.12888889
3250,-69.12504797464284,2,0.093333334
3251,-57.013038569129414,3,0.12888889
3252,-57.007393104672744,2,0.08888889
3253,-34.3472937189585,4,0.15555556
3254,-62.60213862259442,3,0.062222224
3255,-59.448327574391286,2,0.11111111
3256,-69.90736002592934,2,0.08444444
3257,-38.02360097313787,4,0.12444445
3258,-25.496827756523345,5,0.17777778
3259,-87.93786376703211,1,0.08444444
3260,-47.61990228060774,3,0.09777778
3261,-57.51743181865453,2,0.10666667
3262,-78.11098199388553,1,0.10222222
3263,-57.2444239585097,2,0.10666667
3264,-41.510671807605775,3,0.08
3265,-68.22500083032632,1,0.13777778
3266,-40.617542895067956,4,0.12
3267,-48.874467418294564,3,0.12888889
3268,-74.43268802209847,1,0.08888889
3269,-63.25498653479938,2,0.12888889
3270,-45.53678997258323,3,0.17333333
3271,-61.793093209165335,2,0.12
3272,-25.601392402757796,5,0.12
3273,-25.717499413318112,5,0.14666666
3274,-54.429838053395855,3,0.08888889
3275,-38.69263453469904,4,0.12444445
3276,-44.858874059123245,3,0.12444445
3277,-54.027756663477895,2,0.13777778
3278,-52.28805087378902,3,0.09777778
3279,-52.08877016593608,2,0.08888889
3280,-31.856414993993333,4,0.14666666
3281,-44.58593134096441,4,0.14666666
3282,-60.13434682707132,1,0.11111111
3283,-37.65510874041901,4,0.09777778
3284,-50.49657252030772,3,0.11111111
3285,-49.70619366552412,2,0.12888889
3286,-60.53636634011148,3,0.062222224
3287,-89.35372928669133,1,0.115555555
3288,-64.30183549628259,3,0.11111111
3289,-26.640271676622994,5,0.13777778
3290,-48.26092718266109,3,0.15111111
3291,-47.98711956868156,3,0.13333334
3292,-25.146602495023036,5,0.14222223
3293,-45.327912875557736,4,0.09777778
3294,-66.86548218968584,2,0.11111111
3295,-40.98803880943032,3,0.14222223
3296,-23.80557676024013,5,0.16
3297,-54.99434174800912,2,0.093333334
3298,-50.99402898247198,3,0.10666667
3299,-38.9506288306782,4,0.12444445
3300,-74.22506848551123,2,0.093333334
3301,-39.217731428157556,4,0.12444445
3302,-60.656181399472764,2,0.08888889
3303,-41.410960809157274,4,0.15555556
3304,-99.3946610385242,1,0.035555556
3305,-72.82867917157182,3,0.10222222
3306,-49.01080402106896,4,0.10666667
3307,-47.1215564700235,3,0.13333334
3308,-58.95328592685568,3,0.12444445
3309,-44.356315399466894,4,0.16444445
3310,-23.620350027655352,5,0.13333334
3311,-49.67739121986299,3,0.10666667
3312,-72.07644267303647,1,0.10222222
3313,-56.693729471174144,2,0.093333334
3314,-36.35967498204768,4,0.115555555
3315,-38.166792181822544,4,0.10666667
3316,-21.003298221379715,5,0.14666666
3317,-57.7213469489407,2,0.11111111
3318,-55.80157110137845,3,0.13333334
3319,-52.16847377057579,3,0.10666667
3320,-47.60369452048591,4,0.11111111
3321,-43.36274971951413,3,0.115555555
3322,-49.45486063789028,3,0.15111111
3323,-64.45283264244354,3,0.08888889
3324,-33.24062477900366,4,0.10222222
3325,-41.35944970422872,4,0.12888889
3326,-36.051256759043895,4,0.08888889
3327,-52.46848390697933,3,0.11111111
3328,-69.54736119647745,2,0.115555555
3329,-48.52425344719455,3,0.15111111
3330,-50.270024018758605,2,0.093333334
3331,-39.509937155811734,3,0.115555555
3332,-52.05639475832502,3,0.10666667
3333,-58.66394708405669,2,0.09777778
3334,-45.28649012042159,4,0.12444445
3335,-53.426601373759546,3,0.115555555
3336,-55.79449739515347,2,0.12888889
3337,-46.91062726739285,4,0.08888889
3338,-50.743846126800854,4,0.08888889
3339,-23.392839636272857,5,0.15111111
3340,-38.02258794176841,4,0.12
3341,-48.30279634429907,3,0.093333334
3342,-65.32641674635167,2,0.12444445
3343,-43.56582757711462,3,0.12888889
3344,-50.38126522273906,3,0.15555556
3345,-32.36301542570785,5,0.115555555
3346,-57.27958080267285,2,0.14222223
3347,-50.53231115943757,3,0.093333334
3348,-42.50809668930824,3,0.13333334
3349,-51.59320956378245,3,0.12888889
3350,-52.23328076303137,3,0.13777778
3351,-44.78430329563576,3,0.12444445
3352,-111.0856904623397,1,0.035555556
3353,-40.398491429032894,4,0.12888889
3354,-69.91801183629663,1,0.13333334
3355,-64.76000976663263,2,0.12
3356,-59.153455937557766,2,0.12444445
3357,-45.24573136031625,3,0.13333334
3358,-56.14632025868257,2,0.11111111
3359,-51.81931478019153,3,0.093333334
3360,-38.615418709985086,4,0.10666667
3361,-30.58798973543061,4,0.12
3362,-54.78530022112663,3,0.13333334
3363,-36.34403592742762,4,0.14222223
3364,-66.32748524551943,1,0.12
3365,-57.795628990089135,2,0.12888889
3366,-49.31147152097586,3,0.08888889
3367,-41.166619166992575,4,0.09777778
3368,-72.70204957061922,1,0.10666667
3369,-28.516161453943404,4,0.12888889
3370,-50.50240146644871,3,0.17333333
3371,-60.24131625033946,2,0.08888889
3372,-51.84833403366835,3,0.08888889
3373,-43.48796420923019,4,0.13777778
3374,-54.07042006709406,3,0.093333334
3375,-41.22108783822465,3,0.13777778
3376,-48.358934102022076,3,0.10666667
3377,-54.658450075821776,2,0.09777778
3378,-63.63722610235265,1,0.13777778
3379,-44.596745943134316,4,0.13777778
3380,-54.774135271969136,2,0.10666667
3381,-46.733552719569886,3,0.13333334
3382,-27.404703856498543,5,0.13777778
3383,-51.61101305549963,3,0.10666667
3384,-32.66693520346108,4,0.14666666
3385,-54.02774247095333,3,0.093333334
3386,-31.003196481687738,4,0.16888888
3387,-54.15725389602042,3,0.053333335
3388,-53.494034845323306,2,0.15111111
3389,-56.26603710583788,2,0.13333334
3390,-49.144213812275595,3,0.18666667
3391,-38.083199665937,4,0.10666667
3392,-46.429288677453215,3,0.10666667
3393,-39.855529928344104,4,0.15555556
3394,-21.408573708939983,5,0.16444445
3395,-45.2551884439483,3,0.12444445
3396,-50.860997235640134,3,0.12
3397,-34.03468475836879,6,0.14666666
3398,-46.6759853464813,3,0.09777778
3399,-42.29464206031685,3,0.13333334
3400,-22.743108055449618,5,0.16888888
3401,-44.03448804495576,4,0.115555555
3402,-33.859194554716915,4,0.14222223
3403,-38.64982069026089,4,0.14666666
3404,-25.15870696711289,5,0.13777778
3405,-31.91552129917416,5,0.12
3406,-21.46336770281476,6,0.14222223
3407,-57.144728292840014,2,0.12444445
3408,-37.958002596951516,4,0.13777778
3409,-42.81636038495654,3,0.14666666
3410,-36.88467608095138,4,0.12888889
3411,-52.269407555276985,2,0.115555555
3412,-37.42878662056936,4,0.15555556
3413,-35.61993901473231,4,0.14666666
3414,-42.722458500269916,3,0.15555556
3415,-51.77467644341793,3,0.09777778
3416,-100.20741848552431,1,0.026666667
3417,-50.57732028786448,3,0.12
3418,-54.667971161648005,2,0.115555555
3419,-54.50639099034594,3,0.11111111
3420,-45.943226215468655,3,0.12444445
3421,-65.55429412786916,2,0.12
3422,-42.14094630644534,4,0.14666666
3423,-62.50157461250419,2,0.15555556
3424,-39.363811446539174,3,0.09777778
3425,-42.74286975242049,4,0.10666667
3426,-34.01192484911137,4,0.15111111
3427,-66.82051121280227,2,0.10666667
3428,-44.7653471143459,3,0.10666667
3429,-36.936371741935076,4,0.15111111
3430,-60.223289538651194,1,0.062222224
3431,-56.27655251691061,3,0.13333334
3432,-21.401591683540197,5,0.15111111
3433,-47.96900791934368,3,0.14222223
3434,-65.01150026734153,3,0.08888889
3435,-25.418810559024138,5,0.13333334
3436,-31.08157939341199,4,0.12444445
3437,-23.368244348216898,5,0.15111111
3438,-63.309620841735295,3,0.10666667
3439,-45.45347312201636,4,0.093333334
3440,-40.398653654677645,3,0.13333334
3441,-50.350015051417245,3,0.12444445
3442,-34.69333464727225,4,0.16888888
3443,-55.73930945466851,2,0.11111111
3444,-36.69484902379484,4,0.12
3445,-47.00105925116237,4,0.12444445
3446,-52.17271920351715,3,0.10222222
3447,-38.83419987570899,3,0.12888889
3448,-37.285113567644615,4,0.14222223
3449,-54.10183316298557,3,0.08888889
3450,-60.54869310511268,2,0.115555555
3451,-56.146301080927934,2,0.11111111
3452,-29.89553244905633,4,0.12
3453,-50.31741681048177,3,0.11111111
3454,-39.91789599687482,4,0.16
3455,-57.29679643863416,2,0.13333334
3456,-41.55078567152334,3,0.093333334
3457,-51.77978742019131,2,0.14666666
3458,-49.80645203235176,3,0.12444445
3459,-6.046810943616046,6,0.15555556
3460,-39.572231574917616,4,0.12888889
3461,-62.55955794596692,2,0.15555556
3462,-76.90496368595224,1,0.10222222
3463,-51.538296502112914,2,0.13333334
3464,-48.364224077332224,3,0.15555556
3465,-69.52603331746138,2,0.10666667
3466,-88.61511593700725,2,0.04
3467,-52.34582303163563,3,0.15555556
3468,-43.302501735732335,3,0.18222222
3469,-48.84355245488359,3,0.14222223
3470,-41.1232228213053,3,0.12
3471,-43.45024342047842,4,0.09777778
3472,-36.41189445014352,4,0.115555555
3473,-98.27539769299553,1,0.044444446
3474,-45.90711086229689,3,0.17333333
3475,-26.0885040640133,5,0.14666666
3476,-43.73458175238493,3,0.12
3477,-68.54374037428533,2,0.09777778
3478,-64.90133187263365,3,0.10666667
3479,-54.248583767326444,4,0.12888889
3480,-51.107984466874804,3,0.14222223
3481,-54.37031494645901,3,0.11111111
3482,-38.99699730833465,4,0.11111111
3483,-46.62503519491799,3,0.09777778
3484,-44.27671865096274,3,0.10666667
3485,-42.77151923157807,5,0.08888889
3486,-55.30334968864806,2,0.08888889
3487,-43.378462323924026,3,0.115555555
3488,-64.21067679654256,2,0.09777778
3489,-49.573442718438066,3,0.13333334
3490,-43.68397912158466,3,0.13777778
3491,-26.193158063925782,5,0.16444445
3492,-24.873101035913137,5,0.12888889
3493,-46.35126825718525,4,0.10666667
3494,-49.61550275973925,3,0.115555555
3495,-40.44797197150638,3,0.13333334
3496,-30.985853726742306,4,0.13333334
3497,-44.694720684796664,4,0.12888889
3498,-64.1068297081495,2,0.14666666
3499,-53.40791967453409,3,0.14666666
3500,-52.90219874265176,2,0.10222222
3501,-50.29122165496108,2,0.14222223
3502,-46.66006729920206,3,0.115555555
3503,-50.141883267917265,2,0.09777778
3504,-33.45101657533416,4,0.115555555
3505,-30.512390269937363,4,0.13333334
3506,-43.72866737120712,4,0.12888889
3507,-68.27134308395635,2,0.08444444
3508,-61.2218220262413,2,0.10222222
3509,-28.33197471148067,4,0.10666667
3510,-59.22843160354408,2,0.09777778
3511,-56.857765806357015,2,0.09777778
3512,-33.40762027368094,5,0.12888889
3513,-65.31938188451929,2,0.12888889
3514,-31.92938455779229,5,0.10222222
3515,-52.73292286107683,3,0.12888889
3516,-51.0756819017921,2,0.12
3517,-44.36456914139421,3,0.13333334
3518,-59.16381476562436,3,0.12444445
3519,-62.48068200498091,2,0.10222222
3520,-46.329815905597385,3,0.07111111
3521,-65.34661585583098,2,0.053333335
3522,-60.12641337211502,2,0.10666667
3523,-38.846661235174025,4,0.10666667
3524,-41.807657047621646,3,0.115555555
3525,-49.83888931557463,4,0.13333334
3526,-57.79408279602215,2,0.14222223
3527,-60.44220690096395,2,0.12888889
3528,-45.1410767554959,4,0.12
3529,-46.11904776038568,3,0.12444445
3530,-73.4739031934292,1,0.115555555
3531,-65.76756666495275,2,0.09777778
3532,-60.59217145834998,2,0.11111111
3533,-24.658844629508213,5,0.15555556
3534,-58.87757393505936,3,0.10222222
3535,-44.091281895066174,4,0.09777778
3536,-46.28955282225801,3,0.09777778
3537,-44.043397166702036,3,0.09777778
3538,-20.41552842882351,5,0.15111111
3539,-17.442277084660514,5,0.14666666
3540,-46.142493139035615,3,0.15555556
3541,-41.727951661644695,3,0.18666667
3542,-42.66763047517126,5,0.12
3543,-37.87305062676021,4,0.12444445
3544,-40.04797054694191,4,0.13333334
3545,-34.34630409342145,4,0.13333334
3546,-52.09114898728618,3,0.10666667
3547,-35.21063780981437,4,0.10666667
3548,-39.96701660490429,4,0.12444445
3549,-58.30149318839283,2,0.12
3550,-66.90312389401667,2,0.12888889
3551,-61.29831007545869,2,0.15111111
3552,-48.72571198285331,3,0.12
3553,-60.734314635535135,3,0.115555555
3554,-55.95994225613036,2,0.13333334
3555,-41.63998409759877,4,0.12888889
3556,-71.92764285741792,2,0.10222222
3557,-38.47481179193025,4,0.15555556
3558,-56.616038602001034,3,0.12
3559,-59.8711162411808,2,0.11111111
3560,-41.93538771590863,4,0.13333334
3561,-54.33772572808053,3,0.08444444
3562,-33.88934428702157,4,0.13777778
3563,-58.294244992703966,2,0.12888889
3564,-36.62846847311072,4,0.14666666
3565,-12.252101405471548,6,0.15555556
3566,-45.22683179001289,3,0.13333334
3567,-35.582073648360925,5,0.12444445
3568,-42.9771894205638,4,0.08444444
3569,-50.92423023936848,4,0.12
3570,-32.587626350103015,4,0.16444445
3571,-32.114267674897896,4,0.11111111
3572,-39.15765766852869,4,0.115555555
3573,-42.212390494055626,3,0.15555556
3574,0.5035897052987885,7,0.14222223
3575,-50.590130478581216,3,0.16
3576,-47.086393031685574,3,0.13333334
3577,-56.13989783877412,3,0.10666667
3578,-46.20263034387506,3,0.13333334
3579,-73.73692416021186,1,0.10666667
3580,-63.69988541735912,2,0.13777778
3581,-33.666158905838955,5,0.13777778
3582,-38.530699319172065,5,0.13333334
3583,-21.776484110240403,5,0.10222222
3584,-40.45368181428165,4,0.16444445
3585,-46.442734119942315,4,0.093333334
3586,-35.734750152331856,5,0.12444445
3587,-53.534831764792045,3,0.10666667
3588,-53.72786908450161,4,0.10222222
3589,-69.989551002055,2,0.10666667
3590,-53.11875596655935,3,0.14666666
3591,-20.791398046276534,5,0.15555556
3592,-32.083908200394816,5,0.13777778
3593,-63.22535890498311,2,0.14222223
3594,-49.12708826258674,2,0.14222223
3595,-63.102140800615196,2,0.12444445
3596,-46.79762879594833,3,0.15111111
3597,-54.06281241706633,3,0.12888889
3598,-50.96983127241506,2,0.12444445
3599,-45.885706411305904,3,0.13777778
3600,-68.27124649984958,2,0.115555555
3601,-36.91496820512078,4,0.11111111
3602,-56.07545415805476,2,0.08444444
3603,-85.00133824482286,1,0.115555555
3604,-39.7332231051457,4,0.08888889
3605,-37.750831233981295,4,0.12
3606,-46.28628524207298,3,0.13777778
3607,-30.150731215648573,4,0.13777778
3608,-44.530775313234386,3,0.13333334
3609,-41.789907027809974,3,0.12444445
3610,-58.78548656713554,3,0.12
3611,-58.23674156291268,3,0.10666667
3612,-28.030236518915814,4,0.15111111
3613,-58.474911776180434,3,0.08888889
3614,-31.75935918699824,4,0.14666666
3615,-48.07826010042846,4,0.08888889
3616,-26.982694279228582,4,0.12444445
3617,-62.185605728125516,2,0.08
3618,-73.7906649618296,1,0.10222222
3619,-52.41804160063333,2,0.12888889
3620,-45.76067723796251,4,0.10666667
3621,-24.74661613494252,5,0.13333334
3622,-63.4985375534633,2,0.08
3623,-41.6813826978579,4,0.115555555
3624,-46.511239782475016,3,0.11111111
3625,-50.74200935654652,3,0.12444445
3626,-51.3701271666824,3,0.14222223
3627,-55.67737369950479,2,0.12444445
3628,-44.38318341778337,3,0.13333334
3629,-51.52414500709391,2,0.14666666
3630,-43.03262003348642,3,0.13333334
3631,-29.303479309517567,5,0.13333334
3632,-57.80471247868551,3,0.12444445
3633,-55.82896708623117,3,0.16444445
3634,-52.18516632668066,2,0.08888889
3635,-75.36057072915422,1,0.115555555
3636,-54.14420643647396,2,0.10666667
3637,-53.215105313377165,2,0.12
3638,-112.30421178488903,1,0.04
3639,-22.64961478458872,5,0.15111111
3640,-55.53854486209429,2,0.12888889
3641,-39.85752122247625,4,0.11111111
3642,-49.02834383991341,3,0.12888889
3643,-55.399792891694105,2,0.12
3644,-88.46628378157843,0,0.062222224
3645,-49.66805677818194,3,0.115555555
3646,-49.525874660672,3,0.115555555
3647,-10.159797161025944,6,0.12888889
3648,-20.667157822613277,5,0.16888888
3649,-57.5785423464438,3,0.13333334
3650,-34.301498510218856,4,0.15111111
3651,-39.74437484879542,4,0.13777778
3652,-31.894167874905982,5,0.14222223
3653,-73.40752285141076,0,0.093333334
3654,-70.67267597073578,1,0.11111111
3655,-43.21738458551678,3,0.10666667
3656,-69.86349909348046,1,0.08888889
3657,-39.39595176001239,3,0.16888888
3658,-43.05538648052098,3,0.12
3659,-76.2663625230883,3,0.08
3660,-58.27682549984736,2,0.10222222
3661,-51.444481638253045,2,0.12
3662,-61.939775907084055,2,0.12888889
3663,-29.986621296184296,4,0.13777778
3664,-59.87030264627916,2,0.13777778
3665,-69.92719850626645,2,0.093333334
3666,-77.98407371961441,0,0.08444444
3667,-29.261341635809607,4,0.12888889
3668,-40.10127388783263,3,0.14666666
3669,-69.87412140664989,1,0.06666667
3670,-33.47927969863568,4,0.12444445
3671,-63.58306619974639,1,0.11111111
3672,-44.90083407086886,3,0.12
3673,-39.9292916920557,4,0.10666667
3674,-38.051040552010484,4,0.12888889
3675,-62.15724544247285,2,0.057777777
3676,-42.98456738497615,3,0.13777778
3677,-53.98157749929169,2,0.14222223
3678,-41.71391203347766,4,0.10666667
3679,-40.31918811118919,3,0.13777778
3680,-62.23060723914913,1,0.08444444
3681,-28.031821258202598,5,0.13333334
3682,-56.91198340354444,2,0.10222222
3683,-55.14341913423384,2,0.06666667
3684,-33.83726041801431,4,0.16444445
3685,-16.95743710591229,6,0.15111111
3686,-47.37701488053146,3,0.13333334
3687,-39.38773661863022,3,0.16
3688,-57.96804255069176,2,0.09777778
3689,-72.37741768824255,1,0.12444445
3690,-83.68553423253321,2,0.053333335
3691,-71.4487504878186,2,0.13777778
3692,-41.83133486754932,3,0.14222223
3693,-42.747637740526386,4,0.093333334
3694,-56.968014015565586,4,0.115555555
3695,-28.637725178535444,4,0.13777778
3696,-67.63874062106073,2,0.12
3697,-52.6089120410377,2,0.12444445
3698,-30.56236790908189,5,0.16
3699,-53.62590595440238,2,0.14666666
3700,-49.47353429194724,3,0.15555556
3701,-41.97672031357492,3,0.093333334
3702,-36.43878948039526,4,0.12888889
3703,-51.09393186234134,3,0.14666666
3704,-38.98599623334494,5,0.11111111
3705,-36.226892075470296,4,0.16444445
3706,-55.703584471795104,2,0.12888889
3707,-67.26067319700458,1,0.11111111
3708,-29.993554232710927,4,0.13777778
3709,-32.91727438216482,4,0.15111111
3710,-59.291543676908574,2,0.08888889
3711,-66.7593886082544,1,0.09777778
3712,-43.25045929163633,3,0.13777778
3713,-56.9946973536203,3,0.08444444
3714,-45.67011237267509,3,0.13777778
3715,-44.95193058620758,3,0.14666666
3716,-45.94581893755489,3,0.10666667
3717,-56.67353497560441,2,0.062222224
3718,-47.72745600461577,3,0.14666666
3719,-42.474100241026754,4,0.09777778
3720,-64.71520943569827,3,0.16
3721,-53.3873132449942,2,0.15555556
3722,-50.19425389676226,3,0.12
3723,-60.56687366248582,2,0.057777777
3724,-46.04883637920974,3,0.09777778
3725,-26.389963409417724,5,0.115555555
3726,-56.29202436230316,2,0.08888889
3727,-47.9581925000527,3,0.11111111
3728,-67.27731716990567,1,0.09777778
3729,-42.08218433694148,3,0.15555556
3730,-57.06409085639063,2,0.18222222
3731,-47.303683045941575,4,0.093333334
3732,-53.23143126641895,2,0.11111111
3733,-29.462152667991724,4,0.12888889
3734,-82.96266891260905,1,0.062222224
3735,-46.548523819600575,3,0.09777778
3736,-58.423263580534815,3,0.08444444
