episode,reward,victims_rescued,coverage_ratio,steps,avg_final_battery,total_energy_consumed,cumulative_risk,total_loss,actor_loss,critic_loss,entropy
610,223.52652156348609,7,0.37333333,216,0.0,2.123999999999999,0.8231918957675892,,,,
611,133.67820015185876,6,0.32444444,224,0.0,2.069999999999999,0.9082799898760847,,,,
612,161.37021360535084,6,0.36,207,0.0,2.027999999999999,0.9223857596432808,,,,
613,64.70182359407511,4,0.22222222,225,0.0,2.066999999999999,0.8420650937283201,,,,
614,217.759190764017,7,0.3911111,223,0.0,2.1139999999999977,0.9796539490655432,,,,
615,169.2370804622327,5,0.31111112,210,0.0,2.050999999999999,0.83888796918448,,,,
616,350.83119689529764,9,0.53333336,211,0.0,2.0050000000000003,0.8254402069801705,,,,
617,124.01771352786409,5,0.33777776,233,0.0,2.0659999999999985,0.9263390981423872,,,,
618,150.8883603750265,5,0.33333334,222,0.0,2.0759999999999987,0.8250959749982255,,,,
619,-81.67392291023799,3,0.12,207,0.0,2.018999999999999,0.909114860682526,,,,
620,64.742590853189,5,0.30666667,220,0.0,2.0179999999999993,0.9012939431207279,,,,
621,323.0624234189143,10,0.40444446,209,0.0,2.0389999999999993,0.859225105405703,,,,
622,55.172869120587265,4,0.18222222,209,0.0,2.0109999999999992,0.8732220586275152,,,,
623,175.55577555234706,7,0.42222223,219,0.0,2.0199999999999987,0.9200682965101935,,,,
624,233.54795177883992,7,0.45333335,218,0.0,2.044999999999999,0.8693098814106622,,,,
625,333.2585599305188,10,0.49333334,204,0.0,2.0189999999999992,0.8570560046320761,,,,
626,313.6420501223352,9,0.47555557,209,0.0,2.0290000000000004,0.8597833251776571,,,,
627,377.00166556265884,10,0.51111114,206,0.0,2.045999999999999,0.7987689624894294,,,,
628,133.56470293527556,4,0.25333333,208,0.0,2.0109999999999992,0.8141131376483056,,,,
629,138.40337346564718,4,0.3511111,220,0.0,2.0200000000000014,0.8594017689568438,,,,
630,145.64991268528556,5,0.40888888,230,0.0,2.046,0.9036324876476143,,,,
631,24.420535288313086,3,0.2,222,0.0,2.0629999999999993,0.8620176474457887,,,,
632,162.21138806813389,5,0.2888889,217,0.0,2.083999999999999,0.8124941287910687,,,,
633,242.19833341455592,6,0.42222223,201,0.0,2.015,0.8298711056962665,,,,
634,87.85229843627627,4,0.2711111,228,0.0,2.1059999999999977,0.8620867709149087,,,,
635,230.16969997251627,7,0.41333333,213,0.0,2.027,0.8491933351655717,,,,
636,174.97211034774028,6,0.33777776,208,0.0,2.084999999999998,0.8109526434839799,,,,
637,174.9329721576018,4,0.38666666,222,0.0,2.046,0.8868685228265367,,,,
638,277.96445392826394,8,0.4,215,0.0,2.0999999999999988,0.8247164047824115,,,,
639,49.73441465140426,4,0.23111111,237,0.0,2.1499999999999995,0.8894123565730419,,,,
640,143.93387560832898,6,0.39555556,209,0.0,2.008,0.8880349594447275,3996.36800502287,0.04520678566538172,7988.994384765625,1.8256058543920517
641,210.56358186032014,7,0.38666666,212,0.0,2.0300000000000002,0.8998145426453279,,,,
642,-135.23703747893717,6,0.30222222,269,0.0,2.140999999999999,1.2070824985958015,,,,
643,130.40876747588666,5,0.40444446,212,0.0,2.073999999999999,0.9251755016075587,,,,
644,-70.60326108206792,4,0.29777777,249,0.0,2.1599999999999984,1.1278707388045213,,,,
645,-79.1388110755865,6,0.32444444,282,0.0,2.282999999999997,1.0320274050391058,,,,
646,67.32279612655293,5,0.35555556,228,0.0,2.0260000000000002,1.0177602582298022,,,,
647,83.75490446842333,6,0.31111112,215,0.0,2.059,0.9128997021051057,,,,
648,-63.63968952655288,4,0.32444444,264,0.0,2.294999999999996,0.9491793017701912,,,,
649,74.24891342792651,5,0.32,227,0.0,2.1099999999999985,1.0057524381382266,,,,
650,-87.79573271683554,6,0.27555555,272,0.0,2.2529999999999983,0.964968847789037,,,,
651,87.6813390396124,7,0.33777776,270,0.0,2.2619999999999956,0.9867907306925053,,,,
652,108.48254130932847,6,0.3511111,215,0.0,2.0209999999999995,0.930630579378097,,,,
653,68.49347067178427,6,0.28,213,0.0,2.086999999999997,0.9366219552143744,,,,
654,-207.15920956497956,5,0.33333334,281,0.0,2.1399999999999983,1.115440637665289,,,,
655,17.04335846993471,7,0.33777776,257,0.0,2.248999999999997,0.9181494353376812,,,,
656,-22.390646738246126,6,0.25777778,265,0.0,2.2089999999999983,0.9401497825497416,,,,
657,15.734370896949866,5,0.38666666,266,0.0,2.2109999999999985,0.9627752735366715,,,,
658,-90.7783300782096,6,0.3422222,272,0.0,2.2279999999999984,0.9717820052139706,,,,
659,-239.44610424801425,6,0.30666667,280,0.0,2.1439999999999975,1.1554202832009384,,,,
660,-207.92388239824191,4,0.24,261,0.0,2.0199999999999996,1.1912721598827969,,,,
661,10.12056744856821,4,0.27555555,241,0.0,2.065,0.9264955034287841,,,,
662,-268.01550964352396,3,0.25333333,267,0.0,2.095999999999999,1.210527309568263,,,,
663,32.13242247896096,5,0.31111112,216,0.0,2.0,0.9097851680692619,,,,
664,69.39964168132532,5,0.32444444,226,0.0,2.063,0.9718638879116399,,,,
665,95.02343165535311,6,0.35555556,250,0.0,2.2059999999999973,0.921237889643124,,,,
666,125.26245634366687,6,0.36888888,221,0.0,2.062999999999999,0.955089577088873,,,,
667,-246.00690052514224,5,0.20888889,257,0.0,2.0229999999999992,1.2076867016761401,,,,
668,27.606584573744765,5,0.31555554,217,0.0,2.0599999999999996,0.9970010284170068,,,,
669,-210.3058762176857,3,0.17333333,253,0.0,2.1039999999999974,1.2092984145123764,,,,
670,92.88912972099885,7,0.3288889,216,0.0,2.011999999999999,0.9650713519334039,,,,
671,-327.02368912795777,3,0.28,264,0.0,2.085999999999998,1.092405941863851,,,,
672,208.44892417320835,5,0.38222224,220,0.0,2.0809999999999995,0.832845055119431,2026.5950326828975,0.06625764656253508,4049.2049255371094,1.926312267780304
673,131.56564669479104,4,0.26666668,210,0.0,2.070999999999999,0.8245835536805973,,,,
674,210.7818926649315,7,0.3511111,238,0.0,2.218999999999997,0.9282471556712261,,,,
675,292.4176431163705,7,0.48444444,222,0.0,2.0520000000000005,0.8555971255752909,,,,
676,231.2460210876414,7,0.36,210,0.0,2.0679999999999987,0.8682119274905633,,,,
677,4.338178845195521,3,0.12444445,208,0.0,2.0089999999999995,0.8992947436536267,,,,
678,317.7303741430161,8,0.40444446,197,0.0,2.040999999999999,0.78789505713226,,,,
679,283.80785198020914,7,0.43555555,207,0.0,2.0270000000000006,0.7883832013193753,,,,
680,178.63734212200347,5,0.25777778,199,0.0,2.038,0.7917771918664335,,,,
681,237.0050797213132,5,0.3911111,195,0.0,2.0059999999999993,0.8042480185791128,,,,
682,206.10879346336088,6,0.3911111,227,0.0,2.1439999999999975,0.852240435775939,,,,
683,216.11281641065878,7,0.31555554,237,0.0,2.205999999999997,0.8878655726227442,,,,
684,146.0420939116972,5,0.2711111,225,0.0,2.147999999999997,0.8348737392201667,,,,
685,415.1209551543354,11,0.48444444,206,0.0,2.0729999999999986,0.8066029897109834,,,,
686,253.54361641362556,6,0.40888888,211,0.0,2.042,0.8198922390916261,,,,
687,240.99786560230052,7,0.34666666,216,0.0,2.042999999999999,0.8457956265133051,,,,
688,401.38671773230965,10,0.4977778,202,0.0,2.0469999999999993,0.8068054845126743,,,,
689,203.67555132464875,5,0.31555554,206,0.0,2.0599999999999996,0.8054165783567454,,,,
690,351.55018540094613,7,0.5644444,205,0.0,2.0070000000000006,0.8124943066035933,,,,
691,272.20716127562395,8,0.37333333,214,0.0,2.107999999999998,0.831229248291735,,,,
692,356.968839455629,8,0.49333334,199,0.0,2.0300000000000002,0.8008240362914095,,,,
693,366.0014142893805,8,0.56,199,0.0,2.02,0.7995590473746411,,,,
694,226.49731046847722,5,0.38222224,212,0.0,2.1,0.8410059687681806,,,,
695,189.3919096028828,6,0.33777776,236,0.0,2.171999999999997,0.8942460264744865,,,,
696,293.88034263685705,8,0.47111112,217,0.0,2.051,0.7972571575428696,,,,
697,210.2651656216108,6,0.33777776,235,0.0,2.215999999999997,0.8779489585592727,,,,
698,313.41509930260037,7,0.51555556,210,0.0,2.036999999999999,0.8298733798266418,,,,
699,387.3920639859058,10,0.47555557,206,0.0,2.0509999999999993,0.7980490676062821,,,,
700,414.5377805878565,11,0.48444444,206,0.0,2.1099999999999977,0.8391346274762265,,,,
701,169.39829864621336,4,0.29777777,208,0.0,2.057,0.7981400902524363,,,,
702,242.6612465534153,6,0.43555555,222,0.0,2.032,0.8412235631056405,,,,
703,332.59141772022326,9,0.42666668,198,0.0,2.014,0.8306788186518053,,,,
704,19.606883326865397,6,0.34666666,233,0.0,2.115999999999997,0.8919144448756415,3934.9181196468267,0.1488500463159257,7866.3004150390625,1.6190620809793472
705,-124.03983691264634,3,0.22222222,244,0.0,2.0399999999999996,0.8384424608430858,,,,
706,-100.96399487346436,4,0.29777777,248,0.0,2.0350000000000006,0.9178663248976169,,,,
707,-131.06507164356358,3,0.21333334,243,0.0,2.0050000000000012,0.8891914429042367,,,,
708,19.833934618093966,4,0.34666666,234,0.0,2.0150000000000006,0.9158710254603891,,,,
709,26.859644484355606,6,0.25777778,240,0.0,2.092999999999998,0.9112503677096273,,,,
710,-106.91594519167235,6,0.25777778,240,0.0,2.0170000000000003,0.8823696794448196,,,,
711,-146.2380132461338,5,0.29777777,256,0.0,2.084999999999999,0.9100542164089025,,,,
712,-118.82034765645454,2,0.13333334,239,0.0,2.0799999999999996,0.7909031770969643,,,,
713,-262.8431939125694,3,0.2888889,272,0.0,2.104999999999999,0.9659195941712834,,,,
714,-95.70215583232257,2,0.2488889,248,0.0,2.037000000000001,0.9381170554881682,,,,
715,1.8650435654657869,3,0.21333334,228,0.0,2.0069999999999997,0.8164637623022797,,,,
716,55.08330645703774,7,0.38222224,235,0.0,2.0439999999999996,0.9094862361974952,,,,
717,-46.91128394211186,6,0.33777776,245,0.0,2.0449999999999995,0.8753922628074492,,,,
718,-233.65263642092114,5,0.25333333,257,0.0,2.057999999999999,0.9222557613947328,,,,
719,-290.645922309769,2,0.29777777,264,0.0,2.028,0.928394820651256,,,,
720,-139.08875199891753,2,0.26666668,251,0.0,2.049,0.9087167999278297,,,,
721,-108.02979786955002,4,0.29333332,254,0.0,2.081999999999998,0.9628665246366607,,,,
722,-11.924993729194002,6,0.41777778,249,0.0,2.065,0.9379595819462583,,,,
723,12.326790833312169,4,0.38666666,234,0.0,2.0040000000000013,0.8860539444458607,,,,
724,-134.33431800485695,6,0.2888889,248,0.0,2.0309999999999997,0.9109012003237914,,,,
725,-247.3289584558501,5,0.26666668,261,0.0,2.0040000000000013,0.9039305637233298,,,,
726,146.9415829885505,6,0.3511111,227,0.0,2.074,0.9355478007632794,,,,
727,-66.31436037137945,5,0.2488889,242,0.0,2.006000000000001,0.9334906914252925,,,,
728,-151.0854902465329,3,0.24,244,0.0,2.0100000000000007,1.0246060164355284,,,,
729,73.07616769632575,8,0.29333332,247,0.0,2.128999999999998,0.9152421535782962,,,,
730,47.26707913706606,6,0.2,216,0.0,2.052999999999998,0.9255547241955892,,,,
731,120.07936663340533,6,0.45333335,235,0.0,2.084999999999999,0.8620155577729781,,,,
732,-218.90262317796638,4,0.2888889,257,0.0,2.0140000000000007,1.1009215451977545,,,,
733,-169.98936121806736,5,0.26666668,245,0.0,2.0100000000000007,0.9319574145378269,,,,
734,-6.6639194540425315,5,0.29333332,243,0.0,2.0889999999999986,0.9149279636028339,,,,
735,83.83680969713429,6,0.26222223,223,0.0,2.1209999999999987,0.8869593535243869,,,,
736,-115.6955144029303,4,0.26222223,277,0.0,2.247999999999996,1.0327676268620174,2112.284928932954,0.3316703719833898,4222.429534912109,0.7384911049157381
737,-77.29918089114078,3,0.20888889,263,0.0,2.2409999999999997,0.899812059409378,,,,
738,-216.68978829013622,4,0.16888888,252,0.0,2.073999999999998,1.0095325526757468,,,,
739,-50.82224371730582,3,0.27555555,259,0.0,2.194999999999999,0.9114562478203775,,,,
740,-216.12351719477815,4,0.2711111,271,0.0,2.1969999999999965,0.909461146318545,,,,
741,-154.53058982823444,4,0.2,249,0.0,2.0270000000000006,0.8352926552156223,,,,
742,-88.24547866710037,4,0.25333333,254,0.0,2.0530000000000013,0.8190585778066819,,,,
743,-312.00053745901545,1,0.10666667,322,0.0,2.5629999999999957,1.078355830601042,,,,
744,-333.03097549290055,1,0.17333333,264,0.0,2.165999999999999,0.8185183661933606,,,,
745,-107.87877093831638,1,0.16,254,0.0,2.195999999999998,0.875518062554422,,,,
746,-180.29582011780406,2,0.22666667,251,0.0,2.1569999999999996,0.8744680078536041,,,,
747,-49.80468671856806,3,0.26666668,252,0.0,2.199,0.8996724479045319,,,,
748,-328.9858322754723,2,0.19555555,260,0.0,2.0529999999999986,1.057215485031486,,,,
749,-185.11708660735792,4,0.20888889,258,0.0,2.0120000000000005,1.1070324404905172,,,,
750,-90.05345759776792,4,0.26222223,248,0.0,2.0849999999999986,0.8436438398511819,,,,
751,-108.76141782335155,5,0.26666668,264,0.0,2.2109999999999985,1.0020145215567702,,,,
752,-138.94020429400393,2,0.16444445,255,0.0,2.1819999999999995,0.8389736196002627,,,,
753,-100.00054879552697,3,0.16444445,256,0.0,2.305999999999996,0.9568632530351306,,,,
754,-355.8143262414138,4,0.18666667,314,0.0,2.4259999999999904,1.131408416094268,,,,
755,-252.4366887586201,4,0.17777778,266,0.0,2.173999999999998,1.0239925839080068,,,,
756,-22.181468655249517,4,0.24,250,0.0,2.1739999999999973,0.9350845770166223,,,,
757,-122.36113556366658,4,0.22222222,264,0.0,2.1910000000000003,0.9129823709111007,,,,
758,-45.29462214134149,4,0.24,255,0.0,2.2209999999999983,0.9756681427560983,,,,
759,-169.1417009434162,3,0.19555555,269,0.0,2.2119999999999993,0.9532600628944115,,,,
760,-162.27992709645878,5,0.28,272,0.0,2.2799999999999945,1.0780218064305844,,,,
761,-426.854162088742,6,0.20888889,301,0.0,2.2089999999999943,1.1883574725827966,,,,
762,-215.95072906647366,6,0.26666668,261,0.0,2.101999999999999,1.0529819377649061,,,,
763,-279.8342078292082,2,0.14666666,314,0.0,2.4319999999999973,1.0795871886138784,,,,
764,-84.47191677074122,4,0.18666667,250,0.0,2.1769999999999983,0.8370344513827493,,,,
765,-113.02817409725289,4,0.25333333,262,0.0,2.1959999999999966,0.9684116064835174,,,,
766,-277.8528311001289,2,0.14222223,306,0.0,2.4039999999999977,1.0881087400085998,,,,
767,-49.22528284721162,3,0.16888888,264,0.0,2.272999999999997,0.9292588564807716,,,,
768,-750.2501043957335,2,0.07111111,323,0.0,2.012000000000001,1.1221669597155453,8673.35338519178,0.003433788563997453,17345.907348632812,0.39627708680927753
769,-706.1374291437207,3,0.15555556,321,0.0,2.0290000000000004,1.0518819429147168,,,,
770,-790.0845726972336,1,0.08888889,326,0.0,2.0030000000000014,1.010038179815574,,,,
771,-750.3692737679446,2,0.11111111,328,0.0,2.0479999999999996,0.9686449178629514,,,,
772,-745.2057870379534,2,0.075555556,322,0.0,2.0030000000000014,1.145852469196904,,,,
773,-825.6062355384698,0,0.06666667,327,0.0,2.006000000000001,1.0974823692313018,,,,
774,-697.9022901085146,2,0.17777778,322,0.0,2.0320000000000005,1.1351660072342893,,,,
775,-760.468122429231,1,0.10666667,319,0.0,2.0010000000000017,1.024541495282047,,,,
776,-737.1298387076686,1,0.11111111,320,0.0,2.0090000000000012,0.9931625805112224,,,,
777,-769.8357991969046,1,0.06666667,320,0.0,2.0170000000000012,0.9529732797936487,,,,
778,-822.5485082834833,1,0.022222223,328,0.0,2.0040000000000013,1.0462205522322003,,,,
779,-678.1520048667323,3,0.13777778,324,0.0,2.035,1.0588269911154784,,,,
780,-818.8192612362375,0,0.075555556,325,0.0,2.010000000000001,1.0893907490824977,,,,
781,-727.5871294311528,2,0.12444445,319,0.0,2.016000000000001,0.9699952954101995,,,,
782,-780.6788887547875,1,0.09777778,324,0.0,2.0170000000000012,0.9898192503191641,,,,
783,-797.4541895416164,1,0.093333334,330,0.0,2.039,1.036705969441067,,,,
784,-664.9934106763599,4,0.16888888,316,0.0,2.012000000000001,1.0579073784239812,,,,
785,-789.0861680979705,2,0.044444446,328,0.0,2.012000000000001,0.958891206531354,,,,
786,-800.5762709335601,1,0.07111111,328,0.0,2.011000000000001,1.08631139557066,,,,
787,-720.5868731986006,2,0.12888889,325,0.0,2.0220000000000007,1.0295248799066985,,,,
788,-793.0690640044229,1,0.09777778,329,0.0,2.033000000000001,1.142870933628161,,,,
789,-662.7263343456461,3,0.17777778,322,0.0,2.0310000000000006,1.196982289709727,,,,
790,-778.3401778248735,1,0.09777778,325,0.0,2.019000000000001,0.9466518549915749,,,,
791,-813.843889442435,0,0.06666667,324,0.0,2.0180000000000007,0.9512459628289707,,,,
792,-743.5488734854582,1,0.13777778,322,0.0,2.0070000000000014,1.1100048990305633,,,,
793,-827.906353913238,0,0.053333335,328,0.0,2.022000000000001,0.9653835942158835,,,,
794,-755.8509349119707,2,0.12,326,0.0,2.0260000000000007,1.0208889941313692,,,,
795,-724.15881779131,2,0.13333334,321,0.0,2.0410000000000004,1.0841345194206555,,,,
796,-789.1197486575838,1,0.07111111,324,0.0,2.006000000000001,1.0729432438389042,,,,
797,-728.9686440463104,2,0.13777778,323,0.0,2.0260000000000007,1.077829603087343,,,,
798,-768.7626193029869,2,0.10222222,334,0.0,2.0759999999999987,1.028147953532477,,,,
799,-592.3408461582658,4,0.18666667,318,0.0,2.012000000000001,1.210509743884378,,,,
800,-762.1557757157443,2,0.12444445,324,0.0,2.010000000000001,1.2346517143829514,4280.095940940692,0.013174930266454776,8559.71224975586,0.22664113249629736
801,-767.0424840691281,1,0.10666667,330,0.0,2.0330000000000004,1.2736056046085484,,,,
802,-660.2963180343402,3,0.16,321,0.0,2.015000000000001,1.2354878689559843,,,,
803,-762.3990720321628,2,0.062222224,329,0.0,2.012000000000001,1.0491648021441826,,,,
804,-814.753577020427,1,0.08,333,0.0,2.039,1.2049318013618027,,,,
805,-763.2366194016794,2,0.13333334,328,0.0,2.0380000000000003,1.1323879601119344,,,,
806,-810.5615715476861,1,0.07111111,328,0.0,2.0050000000000017,1.1387181031790836,,,,
807,-812.6536857413698,1,0.075555556,333,0.0,2.0350000000000006,1.147259049424635,,,,
808,-739.3240312962531,3,0.10666667,327,0.0,2.021000000000001,1.219442086416857,,,,
809,-801.7402094561509,1,0.08888889,330,0.0,2.025000000000001,1.1027072970767346,,,,
810,-785.93183103497,2,0.08888889,332,0.0,2.042,1.1916954023313464,,,,
811,-756.9881513829995,2,0.11111111,330,0.0,2.04,1.2319567588666056,,,,
812,-799.7315298648766,1,0.09777778,328,0.0,2.0170000000000012,1.1552753243251197,,,,
813,-791.653518054974,2,0.075555556,328,0.0,2.012000000000001,1.5017012036649302,,,,
814,-762.1456982501602,2,0.13777778,326,0.0,2.028000000000001,1.1894732166773356,,,,
815,-821.4876322336254,1,0.062222224,332,0.0,2.025000000000001,1.0743221489083585,,,,
816,-738.05624268107,2,0.11111111,330,0.0,2.04,1.08433617873797,,,,
817,-782.0078748247994,1,0.12888889,326,0.0,2.019000000000001,1.1294583216532854,,,,
818,-792.1099460375467,1,0.09777778,328,0.0,2.0170000000000012,1.1612230691697576,,,,
819,-739.0049104878814,2,0.12888889,326,0.0,2.0260000000000002,1.1156073658587398,,,,
820,-790.3645835122707,2,0.07111111,329,0.0,2.016000000000001,1.6237455674847203,,,,
821,-795.6484900845968,1,0.09777778,327,0.0,2.0110000000000015,1.2249926723064724,,,,
822,-789.8052004960622,1,0.08,332,0.0,2.0310000000000006,1.179146699737488,,,,
823,-850.951262144435,0,0.07111111,334,0.0,2.0340000000000003,1.4308841429623138,,,,
824,-802.2723321703198,1,0.08444444,327,0.0,2.0050000000000017,1.0685821446879722,,,,
825,-811.0873407701577,1,0.07111111,328,0.0,2.0050000000000017,0.963769384677157,,,,
826,-777.9927495382731,2,0.08888889,329,0.0,2.0240000000000005,1.092876635884875,,,,
827,-823.2286498225016,1,0.06666667,332,0.0,2.0270000000000006,1.303243321500102,,,,
828,-735.7097102985556,2,0.13333334,323,0.0,2.006000000000001,1.2005140199037043,,,,
829,-801.3168209228237,1,0.08888889,330,0.0,2.025000000000001,0.9975747281882473,,,,
830,-783.7781237710105,2,0.075555556,329,0.0,2.0180000000000007,0.9629415847340282,,,,
831,-790.972959191243,2,0.093333334,333,0.0,2.0500000000000003,1.6653972794161849,,,,
832,-782.4643903879969,1,0.08444444,327,0.0,2.0050000000000017,1.2608793591997631,1806.9201501138027,6.2308784796683e-05,3613.548583984375,0.14579581283032894
833,-801.479149522341,1,0.10222222,327,0.0,2.0130000000000012,1.1271966348227103,,,,
834,-815.2875941239316,1,0.06666667,328,0.0,2.0030000000000014,0.9718929415954508,,,,
835,-738.3128722404427,3,0.10666667,325,0.0,2.0130000000000012,1.235311482696172,,,,
836,-790.5980685421378,2,0.07111111,331,0.0,2.0280000000000005,1.1194445694758424,,,,
837,-817.8471815845256,1,0.08,332,0.0,2.0330000000000004,1.311385438968373,,,,
838,-807.1158536792537,1,0.08,331,0.0,2.0270000000000006,1.1597502452835493,,,,
839,-810.0586396319076,1,0.08444444,332,0.0,2.0350000000000006,1.0980959754605033,,,,
840,-841.3796398414621,0,0.057777777,331,0.0,2.012000000000001,1.0213093227641261,,,,
841,-802.4629196480136,1,0.10222222,332,0.0,2.043,1.1487813098675626,,,,
842,-766.8423787242959,2,0.08444444,332,0.0,2.04,1.0655185816196948,,,,
843,-836.9704363521282,0,0.07111111,332,0.0,2.0240000000000005,1.096215756808554,,,,
844,-791.7901407766082,1,0.13333334,329,0.0,2.0370000000000004,1.3427027184405524,,,,
845,-806.7930449713604,1,0.09777778,329,0.0,2.023000000000001,1.2738029980906789,,,,
846,-836.8105611882936,0,0.07111111,331,0.0,2.0180000000000007,1.1829440792195876,,,,
847,-824.467767235639,0,0.08444444,328,0.0,2.006000000000001,1.0996644823759487,,,,
848,-725.0892363604783,3,0.12888889,324,0.0,2.0170000000000012,1.2511757573652125,,,,
849,-800.9909482066269,1,0.10222222,327,0.0,2.0130000000000012,1.2522232137751201,,,,
850,-794.3341212900832,1,0.11111111,330,0.0,2.0350000000000006,1.1173947526722237,,,,
851,-804.2593191180732,1,0.08,331,0.0,2.0270000000000006,1.2067812745382247,,,,
852,-749.9267431727103,2,0.12444445,324,0.0,2.010000000000001,1.182449544847345,,,,
853,-764.8014038042512,2,0.13333334,328,0.0,2.0380000000000003,1.4036935869500933,,,,
854,-824.582612500957,1,0.044444446,330,0.0,2.0050000000000017,0.9898275000637909,,,,
855,-832.2476992404364,1,0.04,333,0.0,2.021000000000001,0.965686616029083,,,,
856,-788.8850059565917,1,0.093333334,326,0.0,2.0030000000000014,1.1089203971061048,,,,
857,-773.9224724448338,2,0.10666667,332,0.0,2.05,1.0554181629889154,,,,
858,-806.0286780605509,1,0.093333334,331,0.0,2.0330000000000004,1.022098537370032,,,,
859,-814.7457775425402,1,0.08444444,334,0.0,2.045,1.0819051695026516,,,,
860,-805.7083714677558,1,0.08444444,327,0.0,2.0050000000000017,0.9891447645170489,,,,
861,-753.029833041801,2,0.13333334,324,0.0,2.014000000000001,1.0388422027867317,,,,
862,-824.3030308652013,1,0.062222224,332,0.0,2.023000000000001,1.1263353910133882,,,,
863,-795.7852247277254,1,0.11111111,326,0.0,2.0110000000000015,1.1539483151816872,,,,
864,-768.4306311124093,2,0.09777778,326,0.0,2.010000000000001,1.094575407493936,1163.1199551083037,0.001323204290295088,2326.0184020996094,0.10943085420876741
865,-832.1146971272915,1,0.044444446,333,0.0,2.021000000000001,1.0944998084860742,,,,
866,-798.0740577435049,1,0.08444444,328,0.0,2.0110000000000015,1.177390516233648,,,,
867,-800.8010845954774,1,0.08,328,0.0,2.0090000000000012,1.1650056396984765,,,,
868,-745.8751455521536,2,0.11111111,326,0.0,2.016000000000001,0.9880497034768986,,,,
869,-855.1301879957053,0,0.035555556,331,0.0,2.0020000000000016,1.0262258663803492,,,,
870,-803.1753922634394,1,0.10222222,330,0.0,2.029000000000001,1.1457728175626236,,,,
871,-743.2027328656576,2,0.12,326,0.0,2.020000000000001,1.3824755243771842,,,,
872,-802.8819644340512,1,0.08888889,330,0.0,2.025000000000001,1.142397628936746,,,,
873,-802.32507720493,1,0.11111111,328,0.0,2.0230000000000006,1.4053251469953165,,,,
874,-780.1705119918701,1,0.08888889,327,0.0,2.0050000000000017,1.1584607994579859,,,,
875,-764.0343377186434,2,0.08888889,331,0.0,2.036,1.3705825145762516,,,,
876,-765.3496396689296,2,0.093333334,326,0.0,2.0080000000000013,1.1948826445952816,,,,
877,-808.3826381854623,1,0.06666667,329,0.0,2.0090000000000012,1.032362545697464,,,,
878,-739.928819918635,3,0.093333334,327,0.0,2.019000000000001,1.497921327909006,,,,
879,-847.0118511199954,0,0.07111111,330,0.0,2.010000000000001,1.4370034079996838,,,,
880,-766.3768247230173,2,0.08888889,330,0.0,2.0300000000000002,1.1342949815344725,,,,
881,-819.3236069839052,1,0.057777777,331,0.0,2.019000000000001,1.1763737989270087,,,,
882,-805.3811852029055,1,0.08444444,332,0.0,2.0350000000000006,1.0618390135270086,,,,
883,-817.0906289129605,1,0.07111111,328,0.0,2.0050000000000017,1.261855260864005,,,,
884,-773.1699079538006,2,0.10666667,332,0.0,2.05,1.0401005302533763,,,,
885,-769.9361209660353,2,0.11111111,325,0.0,2.010000000000001,1.3747813977356942,,,,
886,-810.5213707648802,1,0.08444444,330,0.0,2.023000000000001,0.9909980509920114,,,,
887,-856.363014620116,0,0.044444446,331,0.0,2.006000000000001,1.1823876413410528,,,,
888,-790.6884736446284,2,0.093333334,334,0.0,2.054,1.4286449096418976,,,,
889,-784.3059205119121,2,0.10222222,332,0.0,2.0479999999999996,1.4549280341274375,,,,
890,-818.0820461130827,1,0.06666667,334,0.0,2.0370000000000004,1.1778964075388347,,,,
891,-816.0611220224457,1,0.075555556,330,0.0,2.019000000000001,1.217941468163044,,,,
892,-800.5867888903892,1,0.11111111,326,0.0,2.0110000000000015,1.4177325926926163,,,,
893,-863.2028258546144,0,0.022222223,332,0.0,2.0020000000000016,0.9180550569742855,,,,
894,-817.0711549376404,0,0.09777778,326,0.0,2.0000000000000013,1.2251169958426629,,,,
895,-789.0155523041637,1,0.07111111,330,0.0,2.015000000000001,1.299756820277595,,,,
896,-769.4964709517714,3,0.08,334,0.0,2.053,1.0902447301180875,1069.6131524453272,0.2156028118628388,2138.5858154296875,0.104641918620473
897,-823.0756834057103,1,0.057777777,331,0.0,2.015000000000001,1.0800055603806515,,,,
898,-790.486163078612,1,0.12444445,329,0.0,2.0370000000000004,0.9750508719074699,,,,
899,-779.7497636987719,2,0.12,323,0.0,2.0020000000000016,0.9471042465848032,,,,
900,-803.9513966662226,1,0.09777778,328,0.0,2.0170000000000012,1.0807331110815008,,,,
901,-848.6903008912068,0,0.057777777,332,0.0,2.0180000000000007,1.0932733927471114,,,,
902,-842.2095729484657,0,0.062222224,331,0.0,2.016000000000001,1.026931529897697,,,,
903,-805.9663663174156,2,0.08444444,329,0.0,2.0220000000000007,0.927037754494366,,,,
904,-780.982361256627,1,0.115555555,326,0.0,2.015000000000001,0.9653574171084599,,,,
905,-840.6072168360034,1,0.022222223,331,0.0,2.014000000000001,1.3431211224002038,,,,
906,-789.9171645749938,0,0.16,326,0.0,2.0280000000000005,0.9623176383328929,,,,
907,-693.2527042471553,3,0.19111112,319,0.0,2.0220000000000007,0.9471936164770012,,,,
908,-735.1948729791096,2,0.16,323,0.0,2.020000000000001,0.9458448652739806,,,,
909,-849.683370398528,0,0.062222224,330,0.0,2.0080000000000013,1.1982513599018574,,,,
910,-786.3071889561148,1,0.13333334,329,0.0,2.039,0.9690925970743135,,,,
